01518	86
01519	86
01520	86
01521	75
01522	86
01523	99
01524	86
01525	86
01526	86
01527	86
01529	98
01531	86
01532	86
01534	86
01535	86
01536	86
01537	86
01538	86
01540	86
01541	99
01542	86
01543	86
01545	86
01546	86
01550	86
01560	86
01561	99
01562	86
01564	99
01566	86
01568	86
01569	86
01570	86
01571	86
01580	86
01581	86
01582	86
01583	86
01585	86
01586	86
01588	86
01590	86
01601	86
01602	86
01603	86
01604	86
01605	86
01606	86
01607	86
01608	86
01609	86
01610	86
01611	86
01612	86
01613	86
01614	86
01615	86
01653	86
01654	86
01655	86
01701	176
01702	176
01703	176
01704	176
01705	176
01718	99
01719	99
01720	99
01721	176
01730	132
01731	132
01740	99
01741	132
01742	132
01745	176
01746	176
01747	86
01748	176
01749	99
01752	99
01754	99
01756	86
01757	86
01760	176
01770	176
01772	176
01773	132
01775	99
01776	176
01778	176
01784	176
01801	132
01803	132
01805	132
01807	176
01810	136
01812	136
01813	176
01815	176
01821	132
01822	176
01824	132
01826	132
01827	132
01830	136
01831	136
01832	136
01833	136
01834	136
01835	136
01840	136
01841	136
01842	136
01843	136
01844	136
01845	136
01850	132
01851	132
01852	132
01853	132
01854	132
01860	136
01862	132
01863	132
01864	176
01865	132
01866	132
01867	176
01876	132
01879	132
01880	176
01885	136
01886	132
01887	132
01888	132
01889	176
01890	132
01899	136
01901	176
01902	176
01903	176
01904	176
01905	176
01906	176
01907	176
01908	176
01910	176
01913	136
01915	176
01921	136
01922	136
01923	176
01929	136
01930	136
01931	136
01936	136
01937	176
01938	136
01940	176
01944	136
01945	176
01949	176
01950	136
01951	136
01952	136
01960	176
01961	136
01965	136
01966	136
01969	136
01970	176
01971	136
01982	136
01983	136
01984	136
01985	136
02018	113
02019	98
02020	113
02021	176
02025	176
02026	176
02027	176
02030	176
02032	176
02035	176
02038	98
02040	113
02041	113
02043	176
02044	113
02045	176
02047	113
02048	176
02050	113
02051	113
02052	176
02053	176
02054	176
02055	113
02056	176
02059	113
02060	113
02061	176
02062	176
02065	113
02066	176
02067	176
02070	98
02071	176
02072	176
02081	176
02090	176
02093	98
02108	176
02109	176
02110	176
02111	176
02112	176
02113	176
02114	176
02115	176
02116	176
02117	176
02118	176
02119	176
02120	176
02121	176
02122	176
02123	176
02124	176
02125	176
02126	176
02127	176
02128	176
02129	176
02130	176
02131	176
02132	176
02133	176
02134	176
02135	176
02136	176
02137	176
02138	176
02139	176
02140	176
02141	176
02142	176
02143	176
02144	176
02145	176
02148	176
02149	176
02150	176
02151	176
02152	176
02153	176
02155	176
02156	176
02163	176
02169	176
02170	176
02171	176
02176	176
02180	176
02184	176
02185	176
02186	176
02187	176
02188	176
02189	176
02190	176
02191	176
02196	176
02199	176
02201	176
02203	176
02204	176
02205	176
02206	176
02210	176
02211	176
02212	176
02215	176
02217	176
02222	176
02228	176
02238	176
02241	176
02266	176
02269	176
02283	176
02284	176
02293	176
02295	176
02297	176
02298	176
02301	176
02302	176
02303	113
02304	113
02305	113
02322	176
02324	113
02325	113
02327	113
02330	113
02331	113
02332	113
02333	113
02334	113
02337	113
02338	113
02339	176
02340	113
02341	113
02343	176
02344	113
02345	113
02346	113
02347	113
02348	113
02349	113
02350	113
02351	176
02355	113
02356	176
02357	113
02358	113
02359	113
02360	113
02361	113
02362	113
02364	113
02366	113
02367	113
02368	176
02370	176
02375	113
02379	113
02381	113
02382	113
02420	176
02421	176
02445	176
02446	176
02447	176
02451	176
02452	176
02453	176
02454	176
02455	176
02456	176
02457	176
02458	176
02459	176
02460	176
02461	176
02462	176
02464	176
02465	176
02466	176
02467	176
02468	176
02471	176
02472	176
02474	176
02475	176
02476	176
02477	176
02478	176
02479	176
02481	176
02482	176
02492	176
02493	176
02494	176
02495	176
02532	97
02534	97
02535	127
02536	97
02537	97
02538	97
02539	127
02540	97
02541	97
02542	97
02543	97
02552	127
02553	97
02554	165
02556	97
02557	127
02558	97
02559	97
02561	97
02562	97
02563	97
02564	165
02565	97
02568	127
02571	97
02573	127
02574	97
02575	127
02576	97
02584	165
02601	97
02630	97
02631	97
02632	97
02633	97
02634	97
02635	97
02637	97
02638	97
02639	97
02641	97
02642	97
02643	97
02644	97
02645	97
02646	97
02647	97
02648	97
02649	97
02650	97
02651	97
02652	97
02653	97
02655	97
02657	97
02659	97
02660	97
02661	97
02662	97
02663	97
02664	97
02666	97
02667	97
02668	97
02669	97
02670	97
02671	97
02672	97
02673	97
02675	97
02702	127
02703	98
02712	98
02713	97
02714	98
02715	98
02717	127
02718	98
02719	127
02720	127
02721	127
02722	98
02723	127
02724	127
02725	127
02726	127
02738	97
02739	97
02740	127
02741	127
02742	127
02743	127
02744	127
02745	127
02746	127
02747	127
02748	127
02760	98
02761	98
02762	98
02763	98
02764	98
02766	98
02767	98
02768	98
02769	98
02770	97
02771	98
02777	127
02779	98
02780	98
02783	113
02790	127
02791	127
02801	127
02802	98
02804	98
02806	127
02807	98
02808	98
02809	127
02812	98
02813	98
02814	98
02815	98
02816	98
02817	98
02818	98
02822	98
02823	98
02824	98
02825	98
02826	98
02827	98
02828	98
02829	98
02830	98
02831	98
02832	98
02833	98
02835	127
02836	98
02837	127
02838	98
02839	98
02840	127
02841	127
02842	127
02852	98
02857	98
02858	98
02859	98
02860	98
02861	98
02862	98
02863	98
02864	98
02865	98
02871	127
02872	127
02873	98
02874	98
02875	98
02876	98
02877	98
02878	127
02879	98
02880	98
02881	98
02882	98
02883	98
02885	127
02886	98
02887	98
02888	98
02889	98
02891	98
02892	98
02893	98
02894	98
02895	98
02896	98
02898	98
02901	98
02902	98
02903	98
02904	98
02905	98
02906	98
02907	98
02908	98
02909	98
02910	98
02911	98
02912	98
02914	98
02915	98
02916	98
02917	98
02918	98
02919	98
02920	98
02921	98
02940	98
03031	110
03032	96
03033	110
03034	96
03036	96
03037	96
03038	96
03040	96
03041	96
03042	96
03043	110
03044	96
03045	110
03046	110
03047	110
03048	110
03049	110
03051	110
03052	110
03053	96
03054	110
03055	110
03057	110
03060	110
03061	110
03062	110
03063	110
03064	110
03070	110
03071	110
03073	96
03076	110
03077	96
03079	96
03082	110
03084	110
03086	110
03087	96
03101	110
03102	110
03103	110
03104	110
03105	110
03106	110
03107	110
03108	110
03109	110
03110	110
03111	110
03215	69
03216	110
03217	69
03218	67
03220	67
03221	110
03222	69
03223	69
03224	110
03225	67
03226	67
03227	69
03229	110
03230	110
03231	110
03233	110
03234	110
03235	110
03237	67
03238	69
03240	69
03241	69
03242	110
03243	110
03244	110
03245	69
03246	67
03247	67
03249	67
03251	69
03252	67
03253	67
03254	69
03255	110
03256	67
03257	110
03258	110
03259	69
03260	110
03261	96
03262	69
03263	110
03264	69
03266	69
03268	110
03269	67
03272	110
03273	110
03274	69
03275	110
03276	110
03278	110
03279	69
03280	57
03281	110
03282	69
03284	57
03285	69
03287	110
03289	67
03290	96
03291	96
03293	69
03298	67
03299	67
03301	110
03302	110
03303	110
03304	110
03305	110
03307	110
03431	69
03435	69
03440	110
03441	69
03442	110
03443	69
03444	69
03445	69
03446	69
03447	69
03448	69
03449	110
03450	69
03451	69
03452	69
03455	69
03456	69
03457	69
03458	110
03461	69
03462	69
03464	69
03465	69
03466	69
03467	69
03468	110
03469	69
03470	69
03561	69
03570	29
03574	69
03575	29
03576	29
03579	29
03580	69
03581	29
03582	29
03583	29
03584	29
03585	69
03586	69
03588	29
03589	29
03590	29
03592	29
03593	29
03595	29
03597	29
03598	29
03601	57
03602	69
03603	57
03604	69
03605	57
03607	57
03608	69
03609	69
03740	69
03741	69
03743	57
03745	57
03746	57
03748	69
03749	69
03750	69
03751	57
03752	57
03753	57
03754	57
03755	69
03756	69
03765	69
03766	69
03768	69
03769	69
03770	57
03771	69
03773	57
03774	69
03777	69
03779	69
03780	69
03781	57
03782	57
03784	69
03785	69
03801	96
03802	96
03803	96
03804	96
03805	96
03809	67
03810	67
03811	96
03812	69
03813	69
03814	69
03815	96
03816	69
03817	69
03818	69
03819	96
03820	96
03821	96
03822	96
03823	96
03824	96
03825	96
03826	96
03827	96
03830	69
03832	69
03833	96
03835	96
03836	69
03837	67
03838	69
03839	96
03840	96
03841	96
03842	96
03843	96
03844	96
03845	69
03846	69
03847	69
03848	96
03849	69
03850	69
03851	96
03852	96
03853	69
03854	96
03855	96
03856	96
03857	96
03858	96
03859	96
03860	69
03861	96
03862	96
03864	69
03865	96
03866	96
03867	96
03868	96
03869	96
03870	96
03871	96
03872	69
03873	96
03874	96
03875	69
03878	96
03882	69
03883	69
03884	96
03885	96
03886	69
03887	96
03890	69
03894	69
03896	69
03897	69
03901	96
03902	96
03903	96
03904	96
03905	96
03906	96
03907	96
03908	96
03909	96
03910	96
03911	96
04001	96
04002	96
04003	24
04004	96
04005	96
04006	96
04007	96
04008	24
04009	82
04010	37
04011	24
04013	82
04014	96
04015	82
04016	37
04017	82
04019	82
04020	96
04021	82
04022	37
04024	82
04027	96
04028	96
04029	82
04030	96
04032	24
04033	82
04034	82
04037	37
04038	82
04039	82
04040	82
04041	37
04042	96
04043	96
04046	96
04047	96
04048	96
04049	96
04050	82
04051	37
04054	96
04055	82
04056	96
04057	82
04061	96
04062	82
04063	96
04064	96
04066	24
04068	37
04069	24
04070	82
04071	82
04072	96
04073	96
04074	82
04076	96
04077	82
04078	24
04079	24
04082	82
04083	96
04084	82
04085	82
04086	24
04087	96
04088	24
04090	96
04091	82
04092	82
04093	96
04094	96
04095	96
04096	82
04097	82
04098	82
04101	82
04102	82
04103	82
04104	82
04105	82
04106	82
04107	82
04108	82
04109	82
04110	82
04112	82
04116	82
04122	82
04123	82
04124	82
04210	24
04211	24
04212	24
04216	37
04217	37
04219	37
04220	37
04221	37
04222	24
04223	24
04224	37
04225	25
04226	37
04227	25
04228	24
04230	24
04231	37
04234	25
04236	24
04237	37
04238	24
04239	25
04240	24
04241	24
04243	24
04250	24
04252	24
04253	24
04254	24
04255	37
04256	24
04257	37
04258	24
04259	24
04260	24
04261	37
04262	25
04263	24
04265	24
04266	24
04267	37
04268	24
04270	24
04271	37
04274	24
04275	37
04276	37
04280	24
04281	24
04282	24
04284	24
04285	25
04286	37
04287	24
04288	24
04289	37
04290	37
04291	24
04292	37
04294	25
04330	24
04332	24
04333	24
04336	24
04338	24
04341	33
04342	33
04343	24
04344	24
04345	24
04346	24
04347	24
04348	33
04349	24
04350	24
04351	24
04352	24
04353	33
04354	33
04355	24
04357	24
04358	24
04359	24
04360	24
04363	24
04364	24
04401	32
04402	32
04406	27
04408	33
04410	32
04411	32
04412	32
04413	33
04414	27
04415	27
04416	33
04417	32
04418	32
04419	32
04420	33
04421	33
04422	32
04424	33
04426	27
04427	32
04428	32
04429	33
04430	5
04431	33
04434	32
04435	32
04438	33
04441	27
04442	27
04443	27
04444	32
04448	32
04449	32
04450	32
04451	32
04453	32
04454	33
04455	32
04456	32
04457	32
04459	32
04460	32
04461	32
04462	5
04463	27
04464	27
04468	32
04469	32
04471	5
04472	33
04473	32
04474	32
04475	32
04476	33
04478	31
04479	27
04481	27
04485	27
04487	32
04488	32
04489	32
04490	33
04491	33
04492	33
04493	32
04495	32
04496	33
04497	5
04530	24
04535	33
04537	33
04538	33
04539	33
04541	33
04543	33
04544	33
04547	33
04548	24
04549	33
04551	33
04553	33
04554	33
04555	33
04556	33
04558	33
04562	24
04563	33
04564	33
04565	24
04568	33
04570	33
04571	33
04572	33
04573	33
04574	33
04575	33
04576	33
04578	33
04579	24
04605	33
04606	33
04607	33
04609	33
04611	33
04612	33
04613	33
04614	33
04616	33
04617	33
04619	33
04622	33
04623	33
04624	33
04625	33
04626	33
04627	33
04628	33
04629	33
04630	33
04631	33
04634	33
04635	33
04637	33
04640	33
04642	33
04643	33
04644	33
04645	33
04646	33
04648	33
04649	33
04650	33
04652	33
04653	33
04654	33
04655	33
04657	33
04658	33
04660	33
04662	33
04664	33
04666	33
04667	33
04668	33
04669	33
04671	33
04672	33
04673	33
04674	33
04675	33
04676	33
04677	33
04679	33
04680	33
04681	33
04683	33
04684	33
04685	33
04686	33
04691	33
04693	33
04694	33
04730	5
04732	5
04733	5
04734	5
04735	5
04736	5
04737	5
04738	5
04739	5
04740	5
04741	5
04742	5
04743	5
04744	5
04745	5
04746	5
04747	5
04750	5
04751	5
04756	5
04757	5
04758	5
04760	5
04761	5
04762	5
04763	5
04764	5
04765	5
04766	5
04768	5
04769	5
04772	5
04773	5
04774	5
04775	5
04776	5
04777	5
04779	5
04780	5
04781	5
04783	5
04785	5
04786	5
04787	5
04841	33
04843	33
04846	33
04847	33
04848	33
04849	33
04850	33
04851	33
04852	33
04853	33
04854	33
04855	33
04856	33
04858	33
04859	33
04860	33
04861	33
04862	33
04863	33
04864	33
04865	33
04901	24
04903	24
04910	24
04911	31
04912	31
04915	33
04917	24
04918	24
04920	31
04921	33
04922	33
04923	31
04924	31
04925	31
04926	24
04927	24
04928	32
04929	31
04930	32
04932	32
04933	32
04935	24
04936	25
04937	31
04938	25
04939	32
04940	25
04941	33
04942	31
04943	31
04944	31
04945	31
04947	25
04949	33
04950	31
04951	33
04952	33
04953	32
04954	31
04955	25
04956	25
04957	31
04958	31
04961	31
04962	24
04963	24
04964	25
04965	31
04966	25
04967	31
04969	32
04970	25
04971	31
04972	33
04973	33
04974	33
04975	31
04976	31
04978	31
04979	31
04981	33
04982	25
04983	25
04984	25
04985	31
04986	33
04987	33
04988	33
04989	24
04992	25
05001	85
05009	85
05030	85
05031	85
05032	85
05033	61
05034	85
05035	85
05036	61
05037	85
05038	61
05039	61
05040	61
05041	61
05042	43
05043	61
05045	61
05046	43
05047	85
05048	85
05049	85
05050	43
05051	61
05052	85
05053	85
05054	61
05055	85
05056	85
05058	61
05059	85
05060	61
05061	61
05062	85
05065	85
05067	85
05068	85
05069	43
05070	61
05071	85
05072	61
05073	85
05074	61
05075	61
05076	61
05077	61
05079	61
05081	61
05083	61
05084	85
05085	61
05086	61
05088	85
05089	85
05091	85
05101	59
05141	59
05142	85
05143	85
05144	85
05146	59
05148	59
05149	85
05150	85
05151	85
05152	61
05153	85
05154	59
05155	59
05156	85
05158	59
05159	59
05161	85
05201	61
05250	61
05251	61
05252	61
05253	61
05254	61
05255	61
05257	61
05260	61
05261	61
05262	61
05301	59
05302	59
05303	59
05304	59
05340	61
05341	59
05342	59
05343	59
05344	59
05345	59
05346	59
05350	61
05351	59
05352	61
05353	59
05354	59
05355	59
05356	59
05357	59
05358	59
05359	59
05360	59
05361	59
05362	59
05363	59
05401	92
05402	92
05403	92
05404	92
05405	92
05406	92
05407	92
05408	92
05439	92
05440	85
05441	85
05442	81
05443	77
05444	92
05445	92
05446	92
05447	85
05448	85
05449	92
05450	85
05451	92
05452	92
05453	92
05454	92
05455	85
05456	77
05457	85
05458	85
05459	85
05460	85
05461	92
05462	92
05463	85
05464	81
05465	92
05466	92
05468	92
05469	77
05470	85
05471	85
05472	77
05473	77
05474	85
05476	85
05477	92
05478	85
05479	85
05481	85
05482	92
05483	85
05485	85
05486	85
05487	77
05488	85
05489	92
05490	92
05491	77
05492	81
05494	92
05495	92
05501	136
05544	136
05601	92
05602	92
05603	92
05604	92
05609	92
05620	92
05633	92
05640	92
05641	92
05647	92
05648	92
05649	92
05650	92
05651	92
05652	81
05653	81
05654	92
05655	81
05656	81
05657	81
05658	92
05660	92
05661	81
05662	81
05663	92
05664	92
05665	81
05666	92
05667	92
05669	92
05670	92
05671	92
05672	81
05673	92
05674	92
05675	61
05676	92
05677	92
05678	92
05679	61
05680	81
05681	92
05682	92
05701	65
05702	65
05730	65
05731	65
05732	65
05733	65
05734	77
05735	65
05736	65
05737	65
05738	65
05739	65
05740	77
05741	65
05742	65
05743	65
05744	65
05745	65
05746	85
05747	77
05748	77
05750	65
05751	65
05753	77
05757	65
05758	65
05759	65
05760	77
05761	65
05762	65
05763	65
05764	65
05765	65
05766	77
05767	85
05768	61
05769	77
05770	77
05772	85
05773	65
05774	65
05775	65
05776	61
05777	65
05778	77
05819	43
05820	47
05821	43
05822	47
05823	47
05824	43
05825	47
05826	47
05827	47
05828	43
05829	47
05830	47
05832	43
05833	47
05836	43
05837	43
05838	43
05839	47
05840	43
05841	47
05842	47
05843	43
05845	47
05846	43
05847	47
05848	43
05849	43
05850	43
05851	43
05853	47
05855	47
05857	47
05858	43
05859	47
05860	47
05861	43
05862	43
05863	43
05866	43
05867	43
05868	47
05871	43
05872	47
05873	43
05874	47
05875	47
05901	43
05902	43
05903	43
05904	43
05905	43
05906	43
05907	43
06001	134
06002	134
06006	134
06010	134
06011	134
06013	134
06016	134
06018	85
06019	134
06020	134
06021	85
06022	134
06023	134
06024	85
06025	134
06026	134
06027	134
06028	134
06029	134
06030	134
06031	85
06032	134
06033	134
06034	134
06035	134
06037	134
06039	85
06040	134
06041	134
06042	134
06043	134
06045	134
06050	134
06051	134
06052	134
06053	134
06057	85
06058	85
06059	134
06060	134
06061	85
06062	134
06063	85
06064	134
06065	134
06066	134
06067	134
06068	85
06069	85
06070	134
06071	134
06072	134
06073	134
06074	134
06075	134
06076	134
06077	134
06078	134
06079	85
06080	134
06081	134
06082	134
06083	134
06084	134
06085	134
06087	134
06088	134
06089	134
06090	134
06091	134
06092	134
06093	134
06094	85
06095	134
06096	134
06098	85
06101	134
06102	134
06103	134
06104	134
06105	134
06106	134
06107	134
06108	134
06109	134
06110	134
06111	134
06112	134
06114	134
06115	134
06117	134
06118	134
06119	134
06120	134
06123	134
06126	134
06127	134
06128	134
06129	134
06131	134
06132	134
06133	134
06134	134
06137	134
06138	134
06140	134
06141	134
06142	134
06143	134
06144	134
06145	134
06146	134
06147	134
06150	134
06151	134
06152	134
06153	134
06154	134
06155	134
06156	134
06160	134
06161	134
06167	134
06176	134
06180	134
06183	134
06199	134
06226	80
06230	80
06231	134
06232	134
06233	80
06234	80
06235	80
06237	134
06238	134
06239	80
06241	80
06242	80
06243	80
06244	80
06245	80
06246	80
06247	80
06248	134
06249	80
06250	134
06251	134
06254	80
06255	80
06256	80
06258	80
06259	80
06260	80
06262	80
06263	80
06264	80
06265	134
06266	80
06267	80
06268	134
06269	134
06277	80
06278	80
06279	134
06280	80
06281	80
06282	80
06320	80
06330	80
06331	80
06332	80
06333	80
06334	80
06335	80
06336	80
06338	80
06339	80
06340	80
06349	80
06350	80
06351	80
06353	80
06354	80
06355	80
06357	80
06359	80
06360	80
06365	80
06370	80
06371	80
06372	80
06373	80
06374	80
06375	80
06376	80
06377	80
06378	80
06379	80
06380	80
06382	80
06383	80
06384	80
06385	80
06387	80
06388	80
06389	80
06390	182
06401	142
06403	142
06404	142
06405	142
06408	142
06409	142
06410	142
06411	142
06412	142
06413	142
06414	142
06415	80
06416	142
06417	142
06418	142
06419	142
06420	80
06422	142
06423	142
06424	142
06426	142
06437	142
06438	142
06439	80
06440	142
06441	142
06442	142
06443	142
06444	134
06447	134
06450	142
06451	142
06455	142
06456	142
06457	142
06459	142
06460	142
06461	142
06467	134
06468	142
06469	142
06470	142
06471	142
06472	142
06473	142
06474	80
06475	142
06477	142
06478	142
06479	134
06480	142
06481	142
06482	142
06483	142
06484	142
06487	142
06488	142
06489	134
06491	142
06492	142
06493	142
06494	142
06495	142
06498	142
06501	142
06502	142
06503	142
06504	142
06505	142
06506	142
06507	142
06508	142
06509	142
06510	142
06511	142
06512	142
06513	142
06514	142
06515	142
06516	142
06517	142
06518	142
06519	142
06520	142
06521	142
06524	142
06525	142
06530	142
06531	142
06532	142
06533	142
06534	142
06535	142
06536	142
06537	142
06538	142
06540	142
06601	142
06602	142
06604	142
06605	142
06606	142
06607	142
06608	142
06610	142
06611	142
06612	142
06614	142
06615	142
06650	142
06673	142
06699	142
06701	142
06702	142
06703	142
06704	142
06705	142
06706	142
06708	142
06710	142
06712	142
06716	142
06720	142
06721	142
06722	142
06723	142
06724	142
06725	142
06726	142
06749	142
06750	85
06751	85
06752	85
06753	85
06754	85
06755	85
06756	85
06757	85
06758	85
06759	85
06762	142
06763	85
06770	142
06776	85
06777	85
06778	85
06779	85
06781	85
06782	85
06783	85
06784	142
06785	85
06786	85
06787	85
06790	85
06791	85
06792	85
06793	85
06794	85
06795	85
06796	85
06798	85
06801	142
06804	142
06807	142
06810	142
06811	142
06812	142
06813	142
06814	142
06816	142
06817	142
06820	142
06824	142
06825	142
06828	142
06829	142
06830	142
06831	142
06836	142
06838	142
06840	142
06850	142
06851	142
06852	142
06853	142
06854	142
06855	142
06856	142
06857	142
06858	142
06859	142
06860	142
06870	142
06875	142
06876	142
06877	142
06878	142
06879	142
06880	142
06881	142
06883	142
06888	142
06889	142
06890	142
06896	142
06897	142
06901	142
06902	142
06903	142
06904	142
06905	142
06906	142
06907	142
06910	142
06911	142
06912	142
06913	142
06914	142
06920	142
06921	142
06922	142
06925	142
06926	142
06927	142
06928	142
07001	118
07002	144
07003	134
07004	134
07005	134
07006	134
07007	134
07008	118
07009	134
07010	134
07011	134
07012	134
07013	134
07014	134
07015	134
07016	134
07017	134
07018	134
07019	134
07020	134
07021	134
07022	134
07023	134
07024	134
07026	134
07027	134
07028	134
07029	134
07030	134
07031	134
07032	134
07033	134
07034	134
07035	134
07036	134
07039	134
07040	134
07041	134
07042	134
07043	134
07044	134
07045	134
07046	134
07047	134
07050	134
07051	134
07052	134
07054	134
07055	134
07057	134
07058	134
07059	118
07060	134
07061	134
07062	134
07063	118
07064	118
07065	134
07066	134
07067	118
07068	134
07069	118
07070	134
07071	134
07072	134
07073	134
07074	134
07075	134
07076	134
07077	118
07078	134
07079	134
07080	118
07081	134
07082	134
07083	134
07086	134
07087	134
07088	134
07090	134
07091	134
07092	134
07093	134
07094	134
07095	118
07096	134
07097	134
07099	134
07101	134
07102	134
07103	134
07104	134
07105	134
07106	134
07107	134
07108	134
07109	134
07110	134
07111	134
07112	134
07114	134
07175	134
07184	134
07188	134
07189	134
07191	134
07192	134
07193	134
07195	134
07198	134
07199	134
07201	134
07202	134
07203	134
07204	134
07205	134
07206	134
07207	134
07208	134
07302	134
07303	134
07304	134
07305	134
07306	134
07307	134
07308	134
07310	134
07311	134
07395	134
07399	134
07401	134
07403	134
07405	134
07407	134
07410	134
07416	134
07417	134
07418	134
07419	134
07420	134
07421	134
07422	134
07423	134
07424	134
07428	134
07430	134
07432	134
07435	134
07436	134
07438	134
07439	134
07440	134
07442	134
07444	134
07446	134
07450	134
07451	134
07452	134
07456	134
07457	134
07458	134
07460	134
07461	134
07462	134
07463	134
07465	134
07470	134
07474	134
07480	134
07481	134
07495	134
07501	134
07502	134
07503	134
07504	134
07505	134
07506	134
07507	134
07508	134
07509	134
07510	134
07511	134
07512	134
07513	134
07514	134
07522	134
07524	134
07533	134
07538	134
07543	134
07544	134
07601	134
07602	134
07603	134
07604	134
07605	134
07606	134
07607	134
07608	134
07620	134
07621	134
07624	134
07626	134
07627	134
07628	134
07630	134
07631	134
07632	134
07640	134
07641	134
07642	134
07643	134
07644	134
07645	134
07646	134
07647	134
07648	134
07649	134
07650	134
07652	134
07653	134
07656	134
07657	134
07660	134
07661	134
07662	134
07663	134
07666	134
07670	134
07675	134
07676	134
07677	134
07699	134
07701	155
07702	155
07703	155
07704	155
07709	155
07710	155
07711	155
07712	155
07715	155
07716	155
07717	155
07718	155
07719	155
07720	155
07721	155
07722	155
07723	155
07724	155
07726	155
07727	155
07728	155
07730	155
07731	155
07732	155
07733	155
07734	155
07735	155
07737	155
07738	155
07739	155
07740	155
07746	155
07747	155
07748	155
07750	155
07751	155
07752	155
07753	155
07754	155
07755	155
07756	155
07757	155
07758	155
07760	155
07762	155
07763	155
07764	155
07765	155
07799	155
07801	134
07802	134
07803	134
07806	134
07820	134
07821	134
07822	134
07823	134
07825	134
07826	134
07827	134
07828	134
07829	134
07830	121
07831	121
07832	134
07833	134
07834	134
07836	134
07837	134
07838	134
07839	134
07840	134
07842	134
07843	134
07844	134
07845	134
07846	134
07847	134
07848	134
07849	134
07850	134
07851	134
07852	134
07853	134
07855	134
07856	134
07857	134
07860	134
07863	134
07865	134
07866	134
07869	134
07870	134
07871	134
07874	134
07875	134
07876	134
07877	134
07878	134
07879	134
07880	134
07881	134
07882	134
07885	134
07890	134
07901	134
07902	134
07920	118
07921	118
07922	134
07924	118
07926	134
07927	134
07928	134
07930	134
07931	118
07932	134
07933	134
07934	118
07935	134
07936	134
07938	118
07939	118
07940	134
07945	134
07946	134
07950	134
07960	134
07961	134
07962	134
07963	134
07970	134
07974	134
07976	134
07977	118
07978	118
07979	121
07980	134
07981	134
07999	134
08001	109
08002	109
08003	109
08004	109
08005	98
08006	155
08007	109
08008	155
08009	109
08010	109
08011	109
08012	109
08014	109
08015	98
08016	109
08018	109
08019	98
08020	109
08021	109
08022	98
08023	109
08025	109
08026	109
08027	109
08028	109
08029	109
08030	109
08031	109
08032	109
08033	109
08034	109
08035	109
08036	109
08037	87
08038	109
08039	109
08041	98
08042	98
08043	109
08045	109
08046	109
08048	109
08049	109
08050	98
08051	109
08052	109
08053	109
08054	109
08055	109
08056	109
08057	109
08059	109
08060	98
08061	109
08062	109
08063	109
08064	98
08065	109
08066	109
08067	109
08068	98
08069	109
08070	109
08071	109
08072	109
08073	109
08074	109
08075	109
08076	109
08077	109
08078	109
08079	109
08080	109
08081	109
08083	109
08084	109
08085	109
08086	109
08087	98
08088	98
08089	109
08090	109
08091	109
08092	98
08093	109
08094	109
08095	109
08096	109
08097	109
08098	109
08099	109
08101	109
08102	109
08103	109
08104	109
08105	109
08106	109
08107	109
08108	109
08109	109
08110	109
08201	87
08202	77
08203	87
08204	77
08205	87
08210	77
08212	77
08213	87
08214	77
08215	87
08217	87
08218	77
08219	77
08220	87
08221	87
08223	77
08224	98
08225	87
08226	77
08230	77
08231	87
08232	87
08234	87
08240	87
08241	87
08242	77
08243	77
